1001	ctx-lh-bankssts	0.0980392	0.392157	0.156863	0	0.0706173
1002	ctx-lh-caudalanteriorcingulate	0.490196	0.392157	0.627451	0	0.0706878
1003	ctx-lh-caudalmiddlefrontal	0.392157	0.0980392	0	0	0.0707584
1004	ctx-lh-corpuscallosum	0.470588	0.27451	0.196078	0	0.0708289
1005	ctx-lh-cuneus	0.862745	0.0784314	0.392157	0	0.0708995
1006	ctx-lh-entorhinal	0.862745	0.0784314	0.0392157	0	0.07097
1007	ctx-lh-fusiform	0.705882	0.862745	0.54902	0	0.0710406
1008	ctx-lh-inferiorparietal	0.862745	0.235294	0.862745	0	0.0711111
1009	ctx-lh-inferiortemporal	0.705882	0.156863	0.470588	0	0.0711817
1010	ctx-lh-isthmuscingulate	0.54902	0.0784314	0.54902	0	0.0712522
1011	ctx-lh-lateraloccipital	0.0784314	0.117647	0.54902	0	0.0713228
1012	ctx-lh-lateralorbitofrontal	0.137255	0.294118	0.196078	0	0.0713933
1013	ctx-lh-lingual	0.882353	0.54902	0.54902	0	0.0714638
1014	ctx-lh-medialorbitofrontal	0.784314	0.137255	0.294118	0	0.0715344
1015	ctx-lh-middletemporal	0.627451	0.392157	0.196078	0	0.0716049
1016	ctx-lh-parahippocampal	0.0784314	0.862745	0.235294	0	0.0716755
1017	ctx-lh-paracentral	0.235294	0.862745	0.235294	0	0.071746
1018	ctx-lh-parsopercularis	0.862745	0.705882	0.54902	0	0.0718166
1019	ctx-lh-parsorbitalis	0.0784314	0.392157	0.196078	0	0.0718871
1020	ctx-lh-parstriangularis	0.862745	0.235294	0.0784314	0	0.0719577
1021	ctx-lh-pericalcarine	0.470588	0.392157	0.235294	0	0.0720282
1022	ctx-lh-postcentral	0.862745	0.0784314	0.0784314	0	0.0720988
1023	ctx-lh-posteriorcingulate	0.862745	0.705882	0.862745	0	0.0721693
1024	ctx-lh-precentral	0.235294	0.0784314	0.862745	0	0.0722399
1025	ctx-lh-precuneus	0.627451	0.54902	0.705882	0	0.0723104
1026	ctx-lh-rostralanteriorcingulate	0.313726	0.0784314	0.54902	0	0.072381
1027	ctx-lh-rostralmiddlefrontal	0.294118	0.196078	0.490196	0	0.0724515
1028	ctx-lh-superiorfrontal	0.0784314	0.862745	0.627451	0	0.072522
1029	ctx-lh-superiorparietal	0.0784314	0.705882	0.54902	0	0.0725926
1030	ctx-lh-superiortemporal	0.54902	0.862745	0.862745	0	0.0726631
1031	ctx-lh-supramarginal	0.313726	0.627451	0.0784314	0	0.0727337
1032	ctx-lh-frontalpole	0.392157	0	0.392157	0	0.0728042
1033	ctx-lh-temporalpole	0.27451	0.27451	0.27451	0	0.0728748
1034	ctx-lh-transversetemporal	0.588235	0.588235	0.784314	0	0.0729453
1035	ctx-lh-insula	1	0.752941	0.12549	0	0.0730159
2000	ctx-rh-unknown	0.0980392	0.0196078	0.0980392	0	0.141093
2001	ctx-rh-bankssts	0.0980392	0.392157	0.156863	0	0.141164
2002	ctx-rh-caudalanteriorcingulate	0.490196	0.392157	0.627451	0	0.141235
2003	ctx-rh-caudalmiddlefrontal	0.392157	0.0980392	0	0	0.141305
2004	ctx-rh-corpuscallosum	0.470588	0.27451	0.196078	0	0.141376
2005	ctx-rh-cuneus	0.862745	0.0784314	0.392157	0	0.141446
2006	ctx-rh-entorhinal	0.862745	0.0784314	0.0392157	0	0.141517
2007	ctx-rh-fusiform	0.705882	0.862745	0.54902	0	0.141587
2008	ctx-rh-inferiorparietal	0.862745	0.235294	0.862745	0	0.141658
2009	ctx-rh-inferiortemporal	0.705882	0.156863	0.470588	0	0.141728
2010	ctx-rh-isthmuscingulate	0.54902	0.0784314	0.54902	0	0.141799
2011	ctx-rh-lateraloccipital	0.0784314	0.117647	0.54902	0	0.141869
2012	ctx-rh-lateralorbitofrontal	0.137255	0.294118	0.196078	0	0.14194
2013	ctx-rh-lingual	0.882353	0.54902	0.54902	0	0.142011
2014	ctx-rh-medialorbitofrontal	0.784314	0.137255	0.294118	0	0.142081
2015	ctx-rh-middletemporal	0.627451	0.392157	0.196078	0	0.142152
2016	ctx-rh-parahippocampal	0.0784314	0.862745	0.235294	0	0.142222
2017	ctx-rh-paracentral	0.235294	0.862745	0.235294	0	0.142293
2018	ctx-rh-parsopercularis	0.862745	0.705882	0.54902	0	0.142363
2019	ctx-rh-parsorbitalis	0.0784314	0.392157	0.196078	0	0.142434
2020	ctx-rh-parstriangularis	0.862745	0.235294	0.0784314	0	0.142504
2021	ctx-rh-pericalcarine	0.470588	0.392157	0.235294	0	0.142575
2022	ctx-rh-postcentral	0.862745	0.0784314	0.0784314	0	0.142646
2023	ctx-rh-posteriorcingulate	0.862745	0.705882	0.862745	0	0.142716
2024	ctx-rh-precentral	0.235294	0.0784314	0.862745	0	0.142787
2025	ctx-rh-precuneus	0.627451	0.54902	0.705882	0	0.142857
2026	ctx-rh-rostralanteriorcingulate	0.313726	0.0784314	0.54902	0	0.142928
2027	ctx-rh-rostralmiddlefrontal	0.294118	0.196078	0.490196	0	0.142998
2028	ctx-rh-superiorfrontal	0.0784314	0.862745	0.627451	0	0.143069
2029	ctx-rh-superiorparietal	0.0784314	0.705882	0.54902	0	0.143139
2030	ctx-rh-superiortemporal	0.54902	0.862745	0.862745	0	0.14321
2031	ctx-rh-supramarginal	0.313726	0.627451	0.0784314	0	0.14328
2032	ctx-rh-frontalpole	0.392157	0	0.392157	0	0.143351
2033	ctx-rh-temporalpole	0.27451	0.27451	0.27451	0	0.143422
2034	ctx-rh-transversetemporal	0.588235	0.588235	0.784314	0	0.143492
2035	ctx-rh-insula	1	0.752941	0.12549	0	0.143563
3000	wm-lh-unknown	0.901961	0.980392	0.901961	0	0.21164
3001	wm-lh-bankssts	0.901961	0.607843	0.843137	0	0.211711
3002	wm-lh-caudalanteriorcingulate	0.509804	0.607843	0.372549	0	0.211781
3003	wm-lh-caudalmiddlefrontal	0.607843	0.901961	1	0	0.211852
3004	wm-lh-corpuscallosum	0.529412	0.72549	0.803922	0	0.211922
3005	wm-lh-cuneus	0.137255	0.921569	0.607843	0	0.211993
3006	wm-lh-entorhinal	0.137255	0.921569	0.960784	0	0.212063
3007	wm-lh-fusiform	0.294118	0.137255	0.45098	0	0.212134
3008	wm-lh-inferiorparietal	0.137255	0.764706	0.137255	0	0.212205
3009	wm-lh-inferiortemporal	0.294118	0.843137	0.529412	0	0.212275
3010	wm-lh-isthmuscingulate	0.45098	0.921569	0.45098	0	0.212346
3011	wm-lh-lateraloccipital	0.921569	0.882353	0.45098	0	0.212416
3012	wm-lh-lateralorbitofrontal	0.862745	0.705882	0.803922	0	0.212487
3013	wm-lh-lingual	0.117647	0.45098	0.45098	0	0.212557
3014	wm-lh-medialorbitofrontal	0.215686	0.862745	0.705882	0	0.212628
3015	wm-lh-middletemporal	0.372549	0.607843	0.803922	0	0.212698
3016	wm-lh-parahippocampal	0.921569	0.137255	0.764706	0	0.212769
3017	wm-lh-paracentral	0.764706	0.137255	0.764706	0	0.212839
3018	wm-lh-parsopercularis	0.137255	0.294118	0.45098	0	0.21291
3019	wm-lh-parsorbitalis	0.921569	0.607843	0.803922	0	0.212981
3020	wm-lh-parstriangularis	0.137255	0.764706	0.921569	0	0.213051
3021	wm-lh-pericalcarine	0.529412	0.607843	0.764706	0	0.213122
3022	wm-lh-postcentral	0.137255	0.921569	0.921569	0	0.213192
3023	wm-lh-posteriorcingulate	0.137255	0.294118	0.137255	0	0.213263
3024	wm-lh-precentral	0.764706	0.921569	0.137255	0	0.213333
3025	wm-lh-precuneus	0.372549	0.45098	0.294118	0	0.213404
3026	wm-lh-rostralanteriorcingulate	0.686275	0.921569	0.45098	0	0.213474
3027	wm-lh-rostralmiddlefrontal	0.705882	0.803922	0.509804	0	0.213545
3028	wm-lh-superiorfrontal	0.921569	0.137255	0.372549	0	0.213616
3029	wm-lh-superiorparietal	0.921569	0.294118	0.45098	0	0.213686
3030	wm-lh-superiortemporal	0.45098	0.137255	0.137255	0	0.213757
3031	wm-lh-supramarginal	0.686275	0.372549	0.921569	0	0.213827
3032	wm-lh-frontalpole	0.607843	1	0.607843	0	0.213898
3033	wm-lh-temporalpole	0.72549	0.72549	0.72549	0	0.213968
3034	wm-lh-transversetemporal	0.411765	0.411765	0.215686	0	0.214039
3035	wm-lh-insula	0.0784314	0.862745	0.627451	0	0.214109
4000	wm-rh-unknown	0.901961	0.980392	0.901961	0	0.282187
4001	wm-rh-bankssts	0.901961	0.607843	0.843137	0	0.282257
4002	wm-rh-caudalanteriorcingulate	0.509804	0.607843	0.372549	0	0.282328
4003	wm-rh-caudalmiddlefrontal	0.607843	0.901961	1	0	0.282399
4004	wm-rh-corpuscallosum	0.529412	0.72549	0.803922	0	0.282469
4005	wm-rh-cuneus	0.137255	0.921569	0.607843	0	0.28254
4006	wm-rh-entorhinal	0.137255	0.921569	0.960784	0	0.28261
4007	wm-rh-fusiform	0.294118	0.137255	0.45098	0	0.282681
4008	wm-rh-inferiorparietal	0.137255	0.764706	0.137255	0	0.282751
4009	wm-rh-inferiortemporal	0.294118	0.843137	0.529412	0	0.282822
4010	wm-rh-isthmuscingulate	0.45098	0.921569	0.45098	0	0.282892
4011	wm-rh-lateraloccipital	0.921569	0.882353	0.45098	0	0.282963
4012	wm-rh-lateralorbitofrontal	0.862745	0.705882	0.803922	0	0.283034
4013	wm-rh-lingual	0.117647	0.45098	0.45098	0	0.283104
4014	wm-rh-medialorbitofrontal	0.215686	0.862745	0.705882	0	0.283175
4015	wm-rh-middletemporal	0.372549	0.607843	0.803922	0	0.283245
4016	wm-rh-parahippocampal	0.921569	0.137255	0.764706	0	0.283316
4017	wm-rh-paracentral	0.764706	0.137255	0.764706	0	0.283386
4018	wm-rh-parsopercularis	0.137255	0.294118	0.45098	0	0.283457
4019	wm-rh-parsorbitalis	0.921569	0.607843	0.803922	0	0.283527
4020	wm-rh-parstriangularis	0.137255	0.764706	0.921569	0	0.283598
4021	wm-rh-pericalcarine	0.529412	0.607843	0.764706	0	0.283668
4022	wm-rh-postcentral	0.137255	0.921569	0.921569	0	0.283739
4023	wm-rh-posteriorcingulate	0.137255	0.294118	0.137255	0	0.28381
4024	wm-rh-precentral	0.764706	0.921569	0.137255	0	0.28388
4025	wm-rh-precuneus	0.372549	0.45098	0.294118	0	0.283951
4026	wm-rh-rostralanteriorcingulate	0.686275	0.921569	0.45098	0	0.284021
4027	wm-rh-rostralmiddlefrontal	0.705882	0.803922	0.509804	0	0.284092
4028	wm-rh-superiorfrontal	0.921569	0.137255	0.372549	0	0.284162
4029	wm-rh-superiorparietal	0.921569	0.294118	0.45098	0	0.284233
4030	wm-rh-superiortemporal	0.45098	0.137255	0.137255	0	0.284303
4031	wm-rh-supramarginal	0.686275	0.372549	0.921569	0	0.284374
4032	wm-rh-frontalpole	0.607843	1	0.607843	0	0.284444
4033	wm-rh-temporalpole	0.72549	0.72549	0.72549	0	0.284515
4034	wm-rh-transversetemporal	0.411765	0.411765	0.215686	0	0.284586
4035	wm-rh-insula	0.0784314	0.862745	0.627451	0	0.284656
1301	ctx-lh-frontal-lobe	0.0980392	0.392157	0.156863	0	0.0917813
1303	ctx-lh-cingulate-lobe	0.392157	0.0980392	0	0	0.0919224
1304	ctx-lh-occipital-lobe	0.470588	0.27451	0.196078	0	0.0919929
1305	ctx-lh-temporal-lobe	0.862745	0.0784314	0.392157	0	0.0920635
1306	ctx-lh-parietal-lobe	0.862745	0.0784314	0.0392157	0	0.092134
1307	ctx-lh-insula-lobe	1	0.752941	0.12549	0	0.0922046
2301	ctx-rh-frontal-lobe	0.0980392	0.392157	0.156863	0	0.162328
2303	ctx-rh-cingulate-lobe	0.392157	0.0980392	0	0	0.162469
2304	ctx-rh-occipital-lobe	0.470588	0.27451	0.196078	0	0.16254
2305	ctx-rh-temporal-lobe	0.862745	0.0784314	0.392157	0	0.16261
2306	ctx-rh-parietal-lobe	0.862745	0.0784314	0.0392157	0	0.162681
2307	ctx-rh-insula-lobe	1	0.752941	0.12549	0	0.162751
3201	wm-lh-frontal-lobe	0.921569	0.137255	0.372549	0	0.22582
3203	wm-lh-cingulate-lobe	0.137255	0.294118	0.137255	0	0.225961
3204	wm-lh-occipital-lobe	0.529412	0.607843	0.764706	0	0.226032
3205	wm-lh-temporal-lobe	0.45098	0.137255	0.137255	0	0.226102
3206	wm-lh-parietal-lobe	0.137255	0.764706	0.137255	0	0.226173
3207	wm-lh-insula-lobe	0.0784314	0.862745	0.627451	0	0.226243
4201	wm-rh-frontal-lobe	0.921569	0.137255	0.372549	0	0.296367
4203	wm-rh-cingulate-lobe	0.137255	0.294118	0.137255	0	0.296508
4204	wm-rh-occipital-lobe	0.529412	0.607843	0.764706	0	0.296578
4205	wm-rh-temporal-lobe	0.45098	0.137255	0.137255	0	0.296649
4206	wm-rh-parietal-lobe	0.137255	0.764706	0.137255	0	0.29672
4207	wm-rh-insula-lobe	0.0784314	0.862745	0.627451	0	0.29679
1100	ctx-lh-Unknown	0	0	0	0	0.0776014
1101	ctx-lh-Corpus_callosum	0.196078	0.196078	0.196078	0	0.077672
1102	ctx-lh-G_and_S_Insula_ONLY_AVERAGE	0.705882	0.0784314	0.117647	0	0.0777425
1103	ctx-lh-G_cingulate-Isthmus	0.235294	0.0980392	0.0980392	0	0.0778131
1104	ctx-lh-G_cingulate-Main_part	0.0980392	0.235294	0.235294	0	0.0778836
1200	ctx-lh-G_cingulate-caudal_ACC	0.0980392	0.235294	0.239216	0	0.0846561
1201	ctx-lh-G_cingulate-rostral_ACC	0.0980392	0.352941	0.235294	0	0.0847266
1202	ctx-lh-G_cingulate-posterior	0.0980392	0.470588	0.235294	0	0.0847972
1205	ctx-lh-S_cingulate-caudal_ACC	0.0980392	0.588235	0.235294	0	0.0850088
1206	ctx-lh-S_cingulate-rostral_ACC	0.0980392	0.705882	0.235294	0	0.0850794
1207	ctx-lh-S_cingulate-posterior	0.0980392	0.823529	0.235294	0	0.0851499
1210	ctx-lh-S_pericallosal-caudal	0.0980392	0.588235	0.352941	0	0.0853616
1211	ctx-lh-S_pericallosal-rostral	0.0980392	0.705882	0.352941	0	0.0854321
1212	ctx-lh-S_pericallosal-posterior	0.0980392	0.823529	0.352941	0	0.0855026
1105	ctx-lh-G_cuneus	0.705882	0.0784314	0.0784314	0	0.0779541
1106	ctx-lh-G_frontal_inf-Opercular_part	0.862745	0.0784314	0.392157	0	0.0780247
1107	ctx-lh-G_frontal_inf-Orbital_part	0.54902	0.235294	0.235294	0	0.0780952
1108	ctx-lh-G_frontal_inf-Triangular_part	0.705882	0.862745	0.54902	0	0.0781658
1109	ctx-lh-G_frontal_middle	0.54902	0.392157	0.705882	0	0.0782363
1110	ctx-lh-G_frontal_superior	0.705882	0.0784314	0.54902	0	0.0783069
1111	ctx-lh-G_frontomarginal	0.54902	0.0784314	0.54902	0	0.0783774
1112	ctx-lh-G_insular_long	0.0823529	0.0392157	0.0392157	0	0.078448
1113	ctx-lh-G_insular_short	0.882353	0.54902	0.54902	0	0.0785185
1114	ctx-lh-G_and_S_occipital_inferior	0.0901961	0.235294	0.705882	0	0.0785891
1115	ctx-lh-G_occipital_middle	0.705882	0.235294	0.705882	0	0.0786596
1116	ctx-lh-G_occipital_superior	0.0784314	0.862745	0.235294	0	0.0787302
1117	ctx-lh-G_occipit-temp_lat-Or_fusiform	0.235294	0.0784314	0.54902	0	0.0788007
1118	ctx-lh-G_occipit-temp_med-Lingual_part	0.862745	0.705882	0.54902	0	0.0788713
1119	ctx-lh-G_occipit-temp_med-Parahippocampal_part	0.254902	0.392157	0.0784314	0	0.0789418
1120	ctx-lh-G_orbital	0.862745	0.235294	0.0784314	0	0.0790123
1121	ctx-lh-G_paracentral	0.235294	0.392157	0.235294	0	0.0790829
1122	ctx-lh-G_parietal_inferior-Angular_part	0.0784314	0.235294	0.862745	0	0.0791534
1123	ctx-lh-G_parietal_inferior-Supramarginal_part	0.392157	0.392157	0.235294	0	0.079224
1124	ctx-lh-G_parietal_superior	0.862745	0.705882	0.862745	0	0.0792945
1125	ctx-lh-G_postcentral	0.0784314	0.705882	0.54902	0	0.0793651
1126	ctx-lh-G_precentral	0.235294	0.54902	0.705882	0	0.0794356
1127	ctx-lh-G_precuneus	0.0980392	0.0784314	0.54902	0	0.0795062
1128	ctx-lh-G_rectus	0.0784314	0.235294	0.392157	0	0.0795767
1129	ctx-lh-G_subcallosal	0.235294	0.862745	0.0784314	0	0.0796473
1130	ctx-lh-G_subcentral	0.235294	0.0784314	0.862745	0	0.0797178
1131	ctx-lh-G_temporal_inferior	0.862745	0.862745	0.392157	0	0.0797884
1132	ctx-lh-G_temporal_middle	0.705882	0.235294	0.235294	0	0.0798589
1133	ctx-lh-G_temp_sup-G_temp_transv_and_interm_S	0.235294	0.235294	0.862745	0	0.0799295
1134	ctx-lh-G_temp_sup-Lateral_aspect	0.862745	0.235294	0.862745	0	0.08
1135	ctx-lh-G_temp_sup-Planum_polare	0.254902	0.862745	0.235294	0	0.0800705
1136	ctx-lh-G_temp_sup-Planum_tempolare	0.0980392	0.54902	0.0784314	0	0.0801411
1137	ctx-lh-G_and_S_transverse_frontopolar	0.0509804	0	0.980392	0	0.0802116
1138	ctx-lh-Lat_Fissure-ant_sgt-ramus_horizontal	0.239216	0.0784314	0.862745	0	0.0802822
1139	ctx-lh-Lat_Fissure-ant_sgt-ramus_vertical	0.239216	0.0784314	0.235294	0	0.0803527
1140	ctx-lh-Lat_Fissure-post_sgt	0.239216	0.235294	0.392157	0	0.0804233
1141	ctx-lh-Medial_wall	0.0980392	0.0980392	0.0980392	0	0.0804938
1142	ctx-lh-Pole_occipital	0.54902	0.0784314	0.235294	0	0.0805644
1143	ctx-lh-Pole_temporal	0.862745	0.705882	0.0784314	0	0.0806349
1144	ctx-lh-S_calcarine	0.247059	0.705882	0.705882	0	0.0807055
1145	ctx-lh-S_central	0.866667	0.0784314	0.0392157	0	0.080776
1146	ctx-lh-S_central_insula	0.0823529	0.862745	0.0784314	0	0.0808466
1147	ctx-lh-S_cingulate-Main_part_and_Intracingulate	0.717647	0.392157	0.0784314	0	0.0809171
1148	ctx-lh-S_cingulate-Marginalis_part	0.866667	0.0784314	0.392157	0	0.0809877
1149	ctx-lh-S_circular_insula_anterior	0.866667	0.235294	0.54902	0	0.0810582
1150	ctx-lh-S_circular_insula_inferior	0.866667	0.0784314	0.862745	0	0.0811287
1151	ctx-lh-S_circular_insula_superior	0.239216	0.862745	0.862745	0	0.0811993
1152	ctx-lh-S_collateral_transverse_ant	0.392157	0.784314	0.784314	0	0.0812698
1153	ctx-lh-S_collateral_transverse_post	0.0392157	0.784314	0.784314	0	0.0813404
1154	ctx-lh-S_frontal_inferior	0.866667	0.862745	0.0784314	0	0.0814109
1155	ctx-lh-S_frontal_middle	0.552941	0.0784314	0.392157	0	0.0814815
1156	ctx-lh-S_frontal_superior	0.239216	0.862745	0.392157	0	0.081552
1157	ctx-lh-S_frontomarginal	0.0823529	0.862745	0.235294	0	0.0816226
1158	ctx-lh-S_intermedius_primus-Jensen	0.552941	0.235294	0.0784314	0	0.0816931
1159	ctx-lh-S_intraparietal-and_Parietal_transverse	0.560784	0.0784314	0.862745	0	0.0817637
1160	ctx-lh-S_occipital_anterior	0.239216	0.0784314	0.705882	0	0.0818342
1161	ctx-lh-S_occipital_middle_and_Lunatus	0.396078	0.235294	0.862745	0	0.0819048
1162	ctx-lh-S_occipital_superior_and_transversalis	0.0823529	0.0784314	0.54902	0	0.0819753
1163	ctx-lh-S_occipito-temporal_lateral	0.866667	0.54902	0.0784314	0	0.0820459
1164	ctx-lh-S_occipito-temporal_medial_and_S_Lingual	0.552941	0.392157	0.862745	0	0.0821164
1165	ctx-lh-S_orbital-H_shapped	0.396078	0.0784314	0.0784314	0	0.082187
1166	ctx-lh-S_orbital_lateral	0.866667	0.392157	0.0784314	0	0.0822575
1167	ctx-lh-S_orbital_medial-Or_olfactory	0.709804	0.784314	0.0784314	0	0.082328
1168	ctx-lh-S_paracentral	0.0823529	0.705882	0.54902	0	0.0823986
1169	ctx-lh-S_parieto_occipital	0.396078	0.392157	0.705882	0	0.0824691
1170	ctx-lh-S_pericallosal	0.709804	0.862745	0.0784314	0	0.0825397
1171	ctx-lh-S_postcentral	0.0823529	0.54902	0.784314	0	0.0826102
1172	ctx-lh-S_precentral-Inferior-part	0.0823529	0.0784314	0.941176	0	0.0826808
1173	ctx-lh-S_precentral-Superior-part	0.0823529	0.0784314	0.784314	0	0.0827513
1174	ctx-lh-S_subcentral_ant	0.239216	0.705882	0.235294	0	0.0828219
1175	ctx-lh-S_subcentral_post	0.239216	0.705882	0.980392	0	0.0828924
1176	ctx-lh-S_suborbital	0.0823529	0.0784314	0.235294	0	0.082963
1177	ctx-lh-S_subparietal	0.396078	0.235294	0.235294	0	0.0830335
1178	ctx-lh-S_supracingulate	0.0823529	0.862745	0.862745	0	0.0831041
1179	ctx-lh-S_temporal_inferior	0.0823529	0.705882	0.705882	0	0.0831746
1180	ctx-lh-S_temporal_superior	0.87451	0.862745	0.235294	0	0.0832452
1181	ctx-lh-S_temporal_transverse	0.866667	0.235294	0.235294	0	0.0833157
2100	ctx-rh-Unknown	0	0	0	0	0.148148
2101	ctx-rh-Corpus_callosum	0.196078	0.196078	0.196078	0	0.148219
2102	ctx-rh-G_and_S_Insula_ONLY_AVERAGE	0.705882	0.0784314	0.117647	0	0.148289
2103	ctx-rh-G_cingulate-Isthmus	0.235294	0.0980392	0.0980392	0	0.14836
2104	ctx-rh-G_cingulate-Main_part	0.0980392	0.235294	0.235294	0	0.14843
2105	ctx-rh-G_cuneus	0.705882	0.0784314	0.0784314	0	0.148501
2106	ctx-rh-G_frontal_inf-Opercular_part	0.862745	0.0784314	0.392157	0	0.148571
2107	ctx-rh-G_frontal_inf-Orbital_part	0.54902	0.235294	0.235294	0	0.148642
2108	ctx-rh-G_frontal_inf-Triangular_part	0.705882	0.862745	0.54902	0	0.148713
2109	ctx-rh-G_frontal_middle	0.54902	0.392157	0.705882	0	0.148783
2110	ctx-rh-G_frontal_superior	0.705882	0.0784314	0.54902	0	0.148854
2111	ctx-rh-G_frontomarginal	0.54902	0.0784314	0.54902	0	0.148924
2112	ctx-rh-G_insular_long	0.0823529	0.0392157	0.0392157	0	0.148995
2113	ctx-rh-G_insular_short	0.882353	0.54902	0.54902	0	0.149065
2114	ctx-rh-G_and_S_occipital_inferior	0.0901961	0.235294	0.705882	0	0.149136
2115	ctx-rh-G_occipital_middle	0.705882	0.235294	0.705882	0	0.149206
2116	ctx-rh-G_occipital_superior	0.0784314	0.862745	0.235294	0	0.149277
2117	ctx-rh-G_occipit-temp_lat-Or_fusiform	0.235294	0.0784314	0.54902	0	0.149347
2118	ctx-rh-G_occipit-temp_med-Lingual_part	0.862745	0.705882	0.54902	0	0.149418
2119	ctx-rh-G_occipit-temp_med-Parahippocampal_part	0.254902	0.392157	0.0784314	0	0.149489
2120	ctx-rh-G_orbital	0.862745	0.235294	0.0784314	0	0.149559
2121	ctx-rh-G_paracentral	0.235294	0.392157	0.235294	0	0.14963
2122	ctx-rh-G_parietal_inferior-Angular_part	0.0784314	0.235294	0.862745	0	0.1497
2123	ctx-rh-G_parietal_inferior-Supramarginal_part	0.392157	0.392157	0.235294	0	0.149771
2124	ctx-rh-G_parietal_superior	0.862745	0.705882	0.862745	0	0.149841
2125	ctx-rh-G_postcentral	0.0784314	0.705882	0.54902	0	0.149912
2126	ctx-rh-G_precentral	0.235294	0.54902	0.705882	0	0.149982
2127	ctx-rh-G_precuneus	0.0980392	0.0784314	0.54902	0	0.150053
2128	ctx-rh-G_rectus	0.0784314	0.235294	0.392157	0	0.150123
2129	ctx-rh-G_subcallosal	0.235294	0.862745	0.0784314	0	0.150194
2130	ctx-rh-G_subcentral	0.235294	0.0784314	0.862745	0	0.150265
2131	ctx-rh-G_temporal_inferior	0.862745	0.862745	0.392157	0	0.150335
2132	ctx-rh-G_temporal_middle	0.705882	0.235294	0.235294	0	0.150406
2133	ctx-rh-G_temp_sup-G_temp_transv_and_interm_S	0.235294	0.235294	0.862745	0	0.150476
2134	ctx-rh-G_temp_sup-Lateral_aspect	0.862745	0.235294	0.862745	0	0.150547
2135	ctx-rh-G_temp_sup-Planum_polare	0.254902	0.862745	0.235294	0	0.150617
2136	ctx-rh-G_temp_sup-Planum_tempolare	0.0980392	0.54902	0.0784314	0	0.150688
2137	ctx-rh-G_and_S_transverse_frontopolar	0.0509804	0	0.980392	0	0.150758
2138	ctx-rh-Lat_Fissure-ant_sgt-ramus_horizontal	0.239216	0.0784314	0.862745	0	0.150829
2139	ctx-rh-Lat_Fissure-ant_sgt-ramus_vertical	0.239216	0.0784314	0.235294	0	0.150899
2140	ctx-rh-Lat_Fissure-post_sgt	0.239216	0.235294	0.392157	0	0.15097
2141	ctx-rh-Medial_wall	0.0980392	0.0980392	0.0980392	0	0.151041
2142	ctx-rh-Pole_occipital	0.54902	0.0784314	0.235294	0	0.151111
2143	ctx-rh-Pole_temporal	0.862745	0.705882	0.0784314	0	0.151182
2144	ctx-rh-S_calcarine	0.247059	0.705882	0.705882	0	0.151252
2145	ctx-rh-S_central	0.866667	0.0784314	0.0392157	0	0.151323
2146	ctx-rh-S_central_insula	0.0823529	0.862745	0.0784314	0	0.151393
2147	ctx-rh-S_cingulate-Main_part_and_Intracingulate	0.717647	0.392157	0.0784314	0	0.151464
2148	ctx-rh-S_cingulate-Marginalis_part	0.866667	0.0784314	0.392157	0	0.151534
2149	ctx-rh-S_circular_insula_anterior	0.866667	0.235294	0.54902	0	0.151605
2150	ctx-rh-S_circular_insula_inferior	0.866667	0.0784314	0.862745	0	0.151675
2151	ctx-rh-S_circular_insula_superior	0.239216	0.862745	0.862745	0	0.151746
2152	ctx-rh-S_collateral_transverse_ant	0.392157	0.784314	0.784314	0	0.151817
2153	ctx-rh-S_collateral_transverse_post	0.0392157	0.784314	0.784314	0	0.151887
2154	ctx-rh-S_frontal_inferior	0.866667	0.862745	0.0784314	0	0.151958
2155	ctx-rh-S_frontal_middle	0.552941	0.0784314	0.392157	0	0.152028
2156	ctx-rh-S_frontal_superior	0.239216	0.862745	0.392157	0	0.152099
2157	ctx-rh-S_frontomarginal	0.0823529	0.862745	0.235294	0	0.152169
2158	ctx-rh-S_intermedius_primus-Jensen	0.552941	0.235294	0.0784314	0	0.15224
2159	ctx-rh-S_intraparietal-and_Parietal_transverse	0.560784	0.0784314	0.862745	0	0.15231
2160	ctx-rh-S_occipital_anterior	0.239216	0.0784314	0.705882	0	0.152381
2161	ctx-rh-S_occipital_middle_and_Lunatus	0.396078	0.235294	0.862745	0	0.152452
2162	ctx-rh-S_occipital_superior_and_transversalis	0.0823529	0.0784314	0.54902	0	0.152522
2163	ctx-rh-S_occipito-temporal_lateral	0.866667	0.54902	0.0784314	0	0.152593
2164	ctx-rh-S_occipito-temporal_medial_and_S_Lingual	0.552941	0.392157	0.862745	0	0.152663
2165	ctx-rh-S_orbital-H_shapped	0.396078	0.0784314	0.0784314	0	0.152734
2166	ctx-rh-S_orbital_lateral	0.866667	0.392157	0.0784314	0	0.152804
2167	ctx-rh-S_orbital_medial-Or_olfactory	0.709804	0.784314	0.0784314	0	0.152875
2168	ctx-rh-S_paracentral	0.0823529	0.705882	0.54902	0	0.152945
2169	ctx-rh-S_parieto_occipital	0.396078	0.392157	0.705882	0	0.153016
2170	ctx-rh-S_pericallosal	0.709804	0.862745	0.0784314	0	0.153086
2171	ctx-rh-S_postcentral	0.0823529	0.54902	0.784314	0	0.153157
2172	ctx-rh-S_precentral-Inferior-part	0.0823529	0.0784314	0.941176	0	0.153228
2173	ctx-rh-S_precentral-Superior-part	0.0823529	0.0784314	0.784314	0	0.153298
